age,weight_kg,height_cm,gender,activity_level,bmi,calories_needed
55,73.82660648666725,167.80109266249568,1,1.9,26.219435498906847,3090
50,110.64705599759394,174.058450849576,0,1.2,36.52158651801586,2024
41,65.08709081539322,167.7321637876939,1,1.9,23.134608867071826,2972
32,75.22644739512432,174.5614310123048,0,1.725,24.68732108472836,2747
47,54.79537846388857,189.38225587671747,0,1.55,15.277959694759003,2124
59,103.42087038812225,178.69205484248383,1,1.55,32.38901215778006,3101
34,78.58144399316157,182.786150912407,1,1.725,23.51978946032982,3068
22,103.147411314259,169.58682704937345,1,1.2,35.86526992076334,2702
46,113.25254910427566,184.54023514042075,1,1.725,33.25568107942741,3849
21,66.29342029709021,181.6646833951749,1,1.2,20.087662993024782,2002
27,106.51772212379659,159.78247991008226,0,1.375,41.72184984917619,2464
34,54.13657230547773,177.9057141246234,1,1.55,17.10452270867601,2314
27,112.91931717261731,165.26973985239033,1,1.2,41.34105509038692,2564
34,95.55379832911231,187.1638267853437,1,1.9,27.27747225382164,3941
37,111.19587068968461,172.03750833867758,0,1.9,37.570101810337,3478
41,50.013187968960736,194.7873666078595,1,1.55,13.181443302263942,2370
22,61.83567492491947,158.70001751755856,1,1.725,24.551902796342418,2529
51,77.28315711985445,186.21391450960635,1,1.725,22.287460976391603,3055
23,76.5652032362303,181.94806934168625,0,1.2,23.12791786810787,2056
19,65.87112680464574,185.69995322362823,0,1.725,19.101677301736938,2526
30,76.712835790704,167.30119181961825,1,1.55,27.40753438953226,2573
60,59.019409840017836,174.68217957529603,0,1.2,19.34183429162854,1672
60,78.89327904862182,186.86034078894835,1,1.375,22.59465601446616,2267
28,106.16480304114849,164.3016532648342,0,1.725,39.32753184512691,3382
64,83.53490441723459,164.0413278715461,1,1.725,31.042838661966066,2669
40,51.260006226165046,177.04203813179728,0,1.2,16.354070040197154,1569
33,79.50108291054732,175.94254318119422,1,1.9,25.68214619697211,3437
48,51.90225112635909,166.2904988165173,1,1.725,18.769440312569625,2241
28,117.63703874947588,166.92302602099292,0,1.55,42.21935414559075,3030
33,58.92177715960083,166.11380652826261,1,1.725,21.353269272426605,2607
25,99.53818284314332,185.8604824799395,1,1.375,28.81479854614737,2972
21,118.094342602446,181.0760346224984,1,1.725,36.016967356975904,4093
57,107.82273361666003,188.29668733641012,1,1.9,30.410599309440933,4098
21,98.95207625883425,194.01892113256088,0,1.725,26.28674066623465,3280
42,108.76226366505368,173.96657185087946,1,1.2,35.93739780994093,2579
20,118.72590852824393,157.66775525621796,0,1.725,47.75949572039206,3406
49,93.49411480774707,156.92369241648143,0,1.9,37.96708346741174,3075
20,89.14293647805286,166.82660157086477,0,1.2,32.029955143618494,1981
44,93.97666773242969,192.30178357409804,0,1.55,25.41285257172541,2713
46,87.28731207330885,175.928522198835,1,1.2,28.201915744231712,2164
49,94.45623741368031,165.87146064320515,1,1.375,34.33106718972858,2637
36,81.48895455807914,170.96667178044078,0,1.2,27.878912672633067,1874
38,65.2910228018315,178.94380429618684,1,1.55,20.390136814176895,2538
22,58.4173058558173,181.1179863255137,0,1.725,17.80813182288208,2472
35,54.783865487258225,161.1567803913162,1,1.2,21.093833199718464,1729
45,68.432104862724,194.08126706180704,1,1.2,18.167395080400375,1938
59,53.228649503501366,176.79088907931154,1,1.2,17.03043291084529,1580
39,89.70195459435699,160.42753271169119,0,1.2,34.8533155043366,2004
38,69.86799129164642,190.74541013384535,0,1.55,19.203043451443477,2393
23,107.71743656609225,157.98553724317716,1,1.9,43.157009859989415,4117
18,55.196861109187054,191.3094173271005,0,1.9,15.081400854068026,2942
22,65.84460460390402,194.8626262515593,0,1.2,17.340558907323146,1959
58,101.11723029631021,183.01727196626015,1,1.55,30.188463566777394,3156
29,91.9165807468444,185.8178888429596,0,1.55,26.620659918569846,2761
43,54.51438898744173,168.49211345869946,1,1.2,19.202244405498583,1722
63,111.40676200135402,192.66307410935735,1,1.375,30.013357457161774,3085
51,111.40832339783256,176.1885586443347,1,1.2,35.889072358759755,2530
31,73.12856027130417,184.29553786390218,0,1.375,21.53066197590022,2226
43,73.82840903446953,191.9643086364512,1,1.2,20.0346855978187,2133
62,119.23198508451217,194.00719903902032,1,1.375,31.67795104396809,3083
44,93.83233201151967,188.32817426386697,0,1.375,26.45586206520718,2340
26,87.19215643976413,167.1207002792812,0,1.2,31.21885173820186,2008
43,108.67065284863472,193.6619006620833,0,1.375,28.97503014289127,2497
64,69.97032368501215,180.12478124974288,0,1.725,21.56586837342924,2441
39,80.04278153774499,192.2256990540784,1,1.9,21.66203605441518,3529
64,68.7443672841834,182.04420103257408,0,1.55,20.743566158394426,2130
47,105.2412592612112,167.2895584739088,0,1.375,37.60524012012682,2494
60,90.13445419446526,169.80098096571263,0,1.375,31.261545404687112,2137
34,96.11775490980493,177.01887108411762,0,1.55,30.673581266348062,2817
43,67.66150748875846,186.60059366239528,1,1.375,19.431916131229947,2221
53,65.41577109641206,167.7193020536134,0,1.55,23.255001514456282,1993
18,84.18622402880571,178.1892466453677,1,1.2,26.514170658582568,2339
25,101.62960243649788,168.82499974305605,0,1.725,35.657156832207846,2883
52,86.76678302641122,187.63077618540427,1,1.725,24.645937653110632,3274
32,52.2851974281968,173.66912375071803,1,1.9,17.335386390354945,2654
64,110.79860544242021,158.06891307411541,0,1.375,44.34466315015441,2267
39,54.52808254605921,161.64210085926146,1,1.9,20.869462006942975,2666
31,116.90771386045266,157.4441867047853,0,1.2,47.16174961051332,2268
43,51.75993707940909,174.97211784057302,1,1.725,16.906590855255974,2340
45,98.61153192914962,159.2534918939291,1,1.2,38.88210584347597,2138
40,55.75449445982471,159.56559877238527,1,1.2,21.897843610355118,1752
31,113.74736056045977,192.6419304015351,0,1.375,30.650649713542073,2755
41,82.510326535788,189.9062028870422,1,1.2,22.87862949706979,2411
19,59.62666423719108,173.08346387245464,0,1.725,19.903495627116,2458
62,73.85709898528927,194.43221283400823,1,1.9,19.53690691530178,3035
43,61.537727274273344,155.0074611268265,1,1.725,25.61157265546377,2516
31,61.9407338089963,179.55917825093576,1,1.375,19.211493479508242,2190
24,116.36758241200096,179.6571270948748,1,1.725,36.05314129484104,4144
20,81.16722785993517,173.29772223479551,1,1.55,27.026823439830803,3065
64,105.21615847337517,170.87791891737172,1,1.9,36.033840254143826,3744
40,94.77238928243773,173.2153254192243,0,1.55,31.587059720337987,2628
63,97.34984536368746,171.59841744318723,0,1.55,33.06044610269645,2508
60,59.2185406930427,184.21969909929197,0,1.375,17.44960352660887,1664
64,66.392911277084,160.41421739893136,1,1.2,25.800967921850987,1749
62,105.07252346081059,162.9055688236452,0,1.55,39.59289892955549,2659
35,117.95363445323481,162.22072913569696,1,1.725,44.82276349628898,3920
55,68.38729498190563,165.49882340485058,0,1.2,24.96810630382187,1504
52,69.00981353257279,176.01033675126334,0,1.725,22.27586135757363,2415
32,83.10279929676334,159.44834989352876,1,1.725,32.68704002474137,3194
42,118.86882189988064,189.72677181306017,1,1.2,33.02255893153465,2778
54,68.82712620785297,166.89446125233889,0,1.2,24.7101731510452,1735
45,78.48803367439847,161.5015194987483,0,1.725,30.091942512874645,2555
27,112.40360109364548,182.02485238392973,0,1.375,33.92492138813983,2716
56,50.20447228349534,156.52345202397277,0,1.9,20.49196340250962,2160
34,52.78361754919987,179.79874259496657,1,1.9,16.327731537693282,2790
56,92.28501739498535,182.92793722706,0,1.375,27.578530675373518,2269
39,113.5166115298993,163.59666125546877,1,1.2,42.41412838271736,2520
43,66.71996622813494,156.67856293774537,1,1.725,27.179199330681495,2592
61,82.87492422764963,169.54581435677798,0,1.9,28.830289211237147,2587
42,81.53257111604728,158.94376920967747,1,1.725,32.27335554824345,2892
34,83.10799422668572,159.65911398693348,0,1.375,32.602835386441484,2193
30,93.57637870108216,165.1704492577946,1,1.725,34.300585579095035,3478
37,82.88206340934786,166.81871698507038,1,1.375,29.783175543091016,2498
42,81.32276989257205,176.19881364085683,0,1.2,26.194264141152793,1765
21,83.20018943018823,182.13567542012052,1,1.375,25.08038933123456,2774
27,91.3607208889729,178.7108376348074,1,1.375,28.606039694579525,2681
20,87.59052418459508,160.93441349158067,0,1.9,33.81888478527292,3221
58,109.7895198355353,161.88344129810505,1,1.725,41.8944052815748,3373
62,53.464779744556665,190.15076999171657,1,1.9,14.78671169551664,2532
35,108.33219500311087,177.33409260256454,0,1.55,34.448718344105096,2786
64,109.07472288282068,189.79751331590757,0,1.375,30.27910835271197,2440
53,69.94356150716726,169.86186045279499,1,1.55,24.241304659339168,2370
64,82.39963685110955,179.57600029725296,1,1.9,25.5522241853755,3253
39,80.69769419762048,175.94653664218444,1,1.725,26.067517908824815,3090
51,65.29568840478912,167.7649395928185,0,1.9,23.19968538208458,2444
64,77.77577929604215,173.79661488134383,1,1.725,25.749081678157324,2783
25,53.10714405195981,175.09963507307728,1,1.725,17.321379025794172,2443
57,69.4475450947214,163.03083899026714,1,1.2,26.128674063386633,1702
61,107.16775228155026,167.60041489506926,1,1.375,38.15170428453491,2696
36,69.91936112340282,186.65639002027902,1,1.9,20.068352783349624,3226
59,107.27446681237733,191.63152957816507,1,1.725,29.212076711662093,3508
58,87.21196252231016,169.39176374181199,0,1.9,30.394253369819722,3012
54,111.5903874152812,167.27889128836074,0,1.9,39.879022330253534,3483
23,90.23456879850906,162.8078865828753,1,1.725,34.042548890295336,3540
43,52.07677561453179,182.13964674602326,1,1.55,15.697666809472492,2286
51,97.27941452829624,167.9239880666535,0,1.375,34.49812317022127,2232
62,53.1397497616498,194.50998156396753,0,1.375,14.04545198980931,1717
23,81.54179132881937,168.02739208255812,0,1.2,28.881521882332233,1909
54,115.05986861311798,170.76544187130511,1,1.2,39.45698541378451,2730
50,61.56427575364951,179.13336784848138,1,1.2,19.185617980660588,1777
39,77.29106470590808,187.0673717276522,1,1.375,22.086820458566955,2576
38,101.09022161939349,173.78074661382536,1,1.55,33.47386275387441,3289
23,111.75809892663933,171.90624135155832,0,1.375,37.81775256398375,2646
23,96.96601033197555,194.82551334379232,0,1.375,25.546291794632765,2425
21,68.07212779338184,155.41974564559777,0,1.375,28.181034927854864,2010
47,97.22254970413513,190.80261155404983,0,1.375,26.705356326234448,2396
28,70.7709348772863,160.9656330375895,1,1.55,27.314207783564516,2659
47,100.29004608731147,186.43701104835654,1,1.2,28.853172183604848,2473
48,116.78231893095284,179.7172623938519,0,1.9,36.1574259854693,3468
41,100.49754157744017,168.67389141992368,0,1.2,35.32317304794483,2145
26,110.40163520386886,189.95499822084074,0,1.2,30.596662429055183,2315
20,50.14726902231184,155.51628911923967,0,1.9,20.73459310854034,2278
48,100.23004873121161,164.06762608299695,0,1.375,37.235068142186385,2328
57,108.07112898056752,177.67571184998144,1,1.55,34.23367790617821,3241
54,52.8391116281277,169.06169040198793,1,1.55,18.486942617762242,1949
53,111.01184091017615,179.4150998127331,0,1.2,34.48667485977248,2145
41,67.9685959817032,155.9644077363467,0,1.9,27.94198776387479,2677
48,96.57044713846386,159.6583572192685,0,1.725,37.88444502368676,2833
23,106.02484153163846,160.08384960873758,1,1.375,41.37257892882943,2826
19,96.38651591415488,162.57134583664038,1,1.2,36.46937159611564,2562
37,56.459935445128,173.3732576320217,1,1.55,18.7834843867827,2409
45,91.74250632022579,185.08514798174284,0,1.9,26.78104131297924,3140
28,88.47085597055005,191.22155351715605,1,1.9,24.195051165567435,3708
21,113.022488765199,188.41490121136985,0,1.2,31.83716383651787,2444
32,78.29678107509464,162.87551487102735,1,1.725,29.51428757903673,2942
23,72.47567679609351,172.64602208922528,1,1.55,24.315271714751756,2766
47,102.48955351055264,162.9764639103414,1,1.2,38.586005310352824,2548
55,78.88727282583777,165.57887266668763,0,1.725,28.77379199208358,2380
19,95.22673225035442,175.14187926047543,0,1.9,31.0440854998255,3334
32,95.25150630872248,157.7243609889409,1,1.375,38.28902426785933,2651
28,112.16273450520825,163.72697318373093,0,1.55,41.841584506937856,3002
25,91.90846816233682,192.41512645228468,0,1.55,24.824305472029057,3051
43,85.15075269733909,173.64465170633957,0,1.725,28.240063460929225,2756
62,59.72099284775619,172.8154610391149,0,1.2,19.996861127424783,1389
61,58.101632467509376,155.58268619005116,0,1.9,24.00301540725889,2257
22,60.802509569815555,164.89598988233382,0,1.725,22.361519772591404,2396
23,62.02939369289662,189.65169743928726,0,1.375,17.24582869666523,2132
43,94.65139648645437,161.58513713034674,1,1.375,36.25135161113214,2625
21,101.8686875192205,171.60499758138883,0,1.375,34.59241223636533,2433
36,87.0994066048493,155.57323623468005,0,1.725,35.98698179943639,2657
37,108.03124127818437,174.13341926682224,1,1.9,35.62748044855022,4077
50,119.38842587135433,155.8408442690487,1,1.55,49.158615327486125,3316
37,107.40088403835492,187.784382122632,1,1.2,30.457125800871278,2658
29,98.64176615731714,187.99415069948415,1,1.55,27.910792379369436,3332
64,87.27448896060027,186.5096875320948,0,1.9,25.089067819723756,3053
18,81.41971501722958,166.33456275564473,1,1.55,29.428259440535047,2874
43,55.90746663811797,188.48948872887271,1,1.725,15.736043246222101,2540
31,77.95581238762837,176.71992530421076,0,1.375,24.96188989102249,2067
55,113.70942457474939,169.9523243546801,0,1.9,39.36789961494886,3378
54,106.5615840934587,180.01319838816931,0,1.9,32.8845551506687,3358
28,65.12359555081811,155.49364184241497,1,1.55,26.934759353710035,2261
53,82.6625449288051,160.71843510403008,0,1.725,32.00201921084321,2526
30,107.17062417909813,184.69174152681052,1,1.55,31.418164354192072,3565
60,54.71691883498658,164.7664643486461,0,1.55,20.155055059912435,1918
20,77.11748099680615,178.92036469315,0,1.9,24.089805063646036,3123
50,109.62888658117633,170.40410411292117,1,1.55,37.75416787594353,3290
23,78.27285049190866,189.19223115197045,0,1.375,21.86777275723823,2233
27,55.43302513120086,193.09661223986575,0,1.55,14.86686066075545,2177
22,87.9774057972576,190.3425891348076,0,1.375,24.282824815065652,2515
40,110.32197464428067,165.82479978774387,0,1.9,40.12019760625739,3501
27,91.31998800672118,162.7665147618433,0,1.725,34.46955821853127,2837
61,65.83953757499623,173.9773957448294,1,1.375,21.752096470289594,1855
19,76.8967734096167,155.2933660334472,1,1.725,31.886166543795877,2970
30,81.50863528273526,156.03237571452726,0,1.725,33.4791312280919,2725
57,90.54864476743688,177.13162558492002,1,1.375,28.859562168728655,2460
19,103.15457180268291,175.81797616661143,1,1.9,33.370439571667696,4218
37,56.921153234844475,194.7832795614104,1,1.2,15.002731706934565,2004
18,112.27564231122965,163.0736734145503,0,1.725,42.21996215933954,3292
54,50.86167921112529,165.32415716641873,0,1.725,18.60878678103836,2082
26,75.90366342719787,159.54162569305146,0,1.9,29.82048558559648,2963
34,51.91942169808603,191.7017203861498,1,1.9,14.127906944330366,2784
26,77.50819577417039,186.11244977833803,1,1.55,22.376737956928178,2840
28,86.80688192113266,187.8935644582739,0,1.9,24.5884043343123,3309
32,85.81769706070583,191.11055151858034,0,1.725,23.496735295820873,2926
41,61.59398429197857,175.99599946903353,1,1.375,19.88532557000613,2107
55,95.20183570669286,173.04772765802895,1,1.2,31.791683120551696,2261
52,53.134491535326774,168.21565894662467,0,1.55,18.777755790652584,1992
47,103.33347740926908,178.56858457391422,1,1.375,32.40641074134479,2871
48,116.26511037954823,173.1711358715929,1,1.2,38.770231752863225,2681
22,73.78381790057826,173.062623464223,1,1.2,24.635112957283695,2236
61,86.20675672000324,192.47711454924556,1,1.2,23.26928867207242,2313
31,76.52371946411701,194.36126057116522,1,1.375,20.25707129933242,2751
28,50.469727321284196,186.85937557318323,1,1.55,14.454436709804138,2282
26,77.01121520265812,185.27032360987712,1,1.55,22.43583597218453,3083
51,105.42041814829426,182.22232647116405,0,1.2,31.748379311687515,2031
29,91.71921895284373,161.64299409334055,0,1.375,35.103189238908385,2452
52,57.08819402306113,157.36423283502617,1,1.2,23.05336076457125,1525
52,109.29976427856495,182.62905260453053,1,1.9,32.770230257380845,4048
18,87.175974141967,184.15144889026303,1,1.55,25.706711799865545,3160
57,108.92063532212732,156.8789196439256,0,1.725,44.25689957885745,2852
39,90.61550631495206,192.12207000915393,0,1.2,24.54980273944879,2061
46,89.17819113865579,158.64562557778711,1,1.9,35.43255385456032,3323
25,57.368142963790866,166.4360213508481,0,1.55,20.70981125707089,2048
28,61.71518131970396,181.89559251194817,1,1.375,18.652955647366554,2236
58,118.04176795476138,161.79490377617904,1,1.55,45.09267810779695,3408
54,65.99407227283395,157.21663553768977,1,1.375,26.699795309517917,1932
31,118.42164825932575,168.245859566566,1,1.375,41.83524637469761,3246
47,87.23388945669844,185.63886299420716,1,1.2,25.31322252906674,2189
52,59.5052332944756,171.5471471594104,1,1.2,20.220326410973595,1593
38,56.95115419275851,181.11891687631757,1,1.55,17.36100672690214,2368
54,64.6204849494018,178.18476388912546,0,1.9,20.353030390434554,2730
22,114.7946131017735,155.88873928102322,1,1.55,47.238056261191254,3503
36,78.99051570297587,194.54159948182826,0,1.725,20.8713232668818,2868
31,77.680398759504,156.65712355277552,1,1.375,31.652728326750818,2463
43,71.92443827491218,193.7121095059394,1,1.375,19.16738814883409,2386
21,60.294329539661184,176.99456713457593,0,1.2,19.246714251035534,1742
42,84.14958380346845,193.52636108260265,0,1.9,22.468377458603833,3160
62,59.10334477577971,159.5901439765534,1,1.2,23.205980667098775,1604
59,108.48361654676293,174.61634076742052,0,1.725,35.579053379277184,2883
42,75.92778903927146,161.78016367464235,1,1.55,29.010165927082948,2571
35,76.23624974472574,157.0389950808977,1,1.55,30.913381188793764,2580
57,83.18044999382091,179.70116460249247,0,1.9,25.758435533299807,2837
25,81.08893992160262,163.31133683846767,0,1.2,30.403876176357375,1908
56,119.64005811415251,178.50788073150184,0,1.2,37.545840188592116,2144
57,88.17667848528117,159.49457927795942,0,1.725,34.66265948106441,2484
31,56.17411926529095,168.2794588573081,1,1.55,19.83691162219058,2287
49,92.4814139103851,186.26530232212988,0,1.2,26.655727353570597,2073
55,60.610900500891596,172.48206087368752,0,1.9,20.373369937747054,2450
50,52.16563513119394,180.10981659589345,0,1.55,16.080877049323405,1893
40,117.95195075740737,180.89831762982183,0,1.725,36.04425654252208,3257
32,104.14772240741948,188.75020175949174,0,1.9,29.233103742658496,3571
50,118.60762946896368,167.99691177626565,1,1.375,42.02522326654359,3157
42,83.45149136155698,182.4918225033007,1,1.725,25.058050812281518,3242
34,87.25802718042833,193.46463228184663,0,1.9,23.31321803077954,3346
50,61.78358691433912,184.2097333743147,0,1.2,18.207401545415618,1563
64,67.28351986673098,174.59481906870977,1,1.375,22.072219096728467,2007
19,108.69844504319798,180.22869777967716,0,1.725,33.463814326297864,3408
31,74.93299529823159,184.58731591052432,1,1.2,21.992235806416208,2050
57,107.87704816574933,179.4910306277549,1,1.375,33.48447945446594,2795
57,99.63096070009223,155.66703253959358,0,1.55,41.115069135898956,2562
56,62.401964769030585,162.79093990748905,1,1.2,23.547120302740563,1685
23,85.52124562838195,187.41872868861864,0,1.9,24.3471450203553,3189
23,97.41711250631018,165.9060258924994,0,1.725,35.3924748373312,2910
20,66.45260503626776,184.26248478244537,1,1.375,19.572133252883567,2512
24,108.14819573640538,169.88480860966794,1,1.2,37.47228598434162,2495
25,88.13793602816308,175.87537312631773,0,1.55,28.49396014831099,2684
59,61.56694353098222,157.71893199277613,1,1.725,24.750269865042693,2260
32,90.80890983152217,162.2490224419884,0,1.725,34.495646151171314,2932
64,119.97996629091398,193.28787854076938,1,1.2,32.11437665610375,2628
46,60.53650441643895,190.60552213787656,1,1.55,16.662738641168502,2616
50,107.17298510836697,181.09100443596202,0,1.375,32.68071669910797,2484
47,64.51163022312906,173.38578389542948,0,1.2,21.459077299871108,1698
56,104.76718306220612,182.03045171580897,0,1.375,31.618202261947854,2327
44,101.42045461849892,179.74441156375755,1,1.725,31.391694536753413,3542
53,71.03425699203027,177.7420902241845,0,1.375,22.484709243300134,1951
46,72.80761822951149,157.36708287454167,0,1.55,29.400115423165364,2327
55,105.47649743740435,180.31210442646028,1,1.9,32.4418741767268,3935
50,82.30118583211188,185.75680178284674,1,1.55,23.851551949325373,2831
54,101.15726200982661,194.76326618582303,0,1.375,26.667540774291727,2452
44,60.358890315608434,155.44314210377237,0,1.2,24.980326698987213,1606
50,109.67904473310874,184.20693813242707,0,1.725,32.32300218697891,3021
21,99.76193016776234,177.87157263743921,0,1.9,31.532017102377722,3641
39,113.48599661843838,172.36208704323826,1,1.2,38.19959757491122,2587
19,59.26606653244807,160.10280698285484,1,1.2,23.121085080943626,1848
27,91.51101502524183,171.36340594539504,0,1.55,31.162852325773702,2769
22,91.93844095282276,169.17508731944542,0,1.375,32.12360790091783,2528
27,74.74225183827477,167.1131955591497,0,1.55,26.76360985259796,2450
50,82.09264971984804,184.2351849328883,1,1.375,24.18572577701652,2418
55,52.65870943028974,183.02902085137055,0,1.55,15.71919488688449,1968
30,102.21020270389084,178.56080363923647,0,1.2,32.05693420527689,2192
48,88.45257355822218,192.5465925317349,1,1.725,23.858261732222616,3336
64,54.04187363084216,168.9941753672342,1,1.375,18.922866482381846,1634
53,97.65291250723399,164.75207750840718,0,1.9,35.97687201952068,3200
62,82.67474540618315,181.236132523936,0,1.9,25.170004556995316,2870
41,52.41228815975,162.9525624374961,1,1.2,19.738344826034506,1549
32,117.87254087936668,167.600420287337,0,1.55,41.96260477416897,2933
46,116.43785001626084,163.9840976029954,0,1.55,43.30028044611037,2862
25,85.90316913030382,157.76614270874006,1,1.2,34.512909389422866,2113
22,56.55706944941372,188.09994966542695,1,1.9,15.984885854028668,3155
46,102.82348551190142,165.18162171686646,1,1.9,37.68503042967389,3813
64,84.43517700740104,173.9211001337208,0,1.55,27.913794082219564,2434
21,71.17132348025659,156.73261093017248,1,1.375,28.97252226016524,2309
29,84.39927242699898,182.97357865010574,1,1.725,25.209366856146463,3246
62,86.57109017838252,168.22244009225165,0,1.375,30.591799919728352,1967
19,89.38981893156374,184.7894691131684,0,1.9,26.177828732900174,3321
44,80.88565995587285,171.49612241871463,1,1.375,27.50191423562112,2376
48,92.40287121973397,162.830224256225,1,1.725,34.85101445323478,3120
53,114.31142974244642,175.52700329128143,0,1.375,37.10238093015519,2511
53,75.35876609690138,160.2201823854976,0,1.375,29.3561660297197,1893
43,100.80015242539643,172.6215663949198,1,1.375,33.827591897169086,2802
60,112.61167897769626,167.69221909681946,1,1.375,40.04585863273879,2792
44,81.91854930319559,191.47838336798532,0,1.2,22.343064977637415,1979
22,81.04190854673328,157.43714886882879,1,1.9,32.69604539550509,3404
37,92.14818897483457,182.76069656422968,0,1.725,27.588062106733055,3041
28,91.39847315957417,162.31004663949744,1,1.9,34.69350163778773,3724
27,106.4612539628394,167.7618029732896,0,1.2,37.8273055400841,2217
57,83.35383686448048,171.62056252248263,0,1.2,28.300033746133597,1787
55,119.72860647476088,191.32060357499896,1,1.2,32.70954049278127,2636
23,54.163009820709654,164.703130642953,1,1.2,19.96636846731712,1881
25,50.221749400649124,158.65235210178682,0,1.375,19.952568313005525,1726
40,94.81388180917367,167.74758415962094,1,1.9,33.69452814104215,3686
64,70.89044386533136,159.18703882142134,1,1.55,27.975141207953047,2257
43,66.82676720896387,160.1438594384221,1,1.725,26.057327469544195,2586
63,71.83293560029963,177.95402391900106,0,1.2,22.68339155795316,1776
60,67.9233295573468,157.43607732397973,1,1.9,27.40377833387025,2587
29,52.15530347623135,156.23723525574263,1,1.2,21.366303174331865,1785
43,118.0073129673412,183.5765640588199,0,1.2,35.016638078978026,2359
30,65.45218419169473,169.46588379364178,1,1.2,22.790800636203922,1910
57,101.38208338125145,160.01501396935492,1,1.2,39.59494500601378,2250
35,103.38174762859227,165.14451083438834,0,1.2,37.90666555702333,1939
42,115.04801786050605,180.68346029409597,0,1.725,35.24052277230171,3191
50,52.1384619965366,166.02146268563405,1,1.9,18.916019126356197,2441
64,111.04338369129054,174.7808450048163,1,1.2,36.350050427878934,2475
57,86.90583265878601,159.8678122690669,0,1.2,34.00375366065134,1900
60,94.27808769760796,178.52374550421789,0,1.2,29.58140415206596,2098
29,95.11291939847236,167.64310735373056,1,1.2,33.84294186323336,2424
61,107.38584634893093,180.07873738114867,1,1.375,33.11480259171614,2828
53,73.33851255113774,187.33579529216092,1,1.375,20.89731843779851,2255
21,101.31358329019953,179.4658567755997,0,1.55,31.45603668525967,2729
22,87.0004676805538,166.82990250380084,1,1.2,31.258907492584566,2267
54,105.53758100137433,165.229748061932,0,1.55,38.65722314901144,2620
25,119.33822229390934,168.09683834933793,0,1.725,42.233830633181306,3465
59,64.04557121826329,161.5848205294602,0,1.55,24.529459741224876,2033
45,119.62540490919986,162.2468740340008,1,1.9,45.44339240725624,4224
48,56.28685079979418,186.6276440760067,1,1.375,16.160507812834453,1968
26,50.16222835333697,170.3893030602978,1,1.375,17.277948207033415,1808
46,53.09133553244819,172.43980722282345,0,1.2,17.854537013986537,1374
31,73.92476833157332,178.76197862267244,1,1.2,23.133410594852148,1979
57,94.30344314749038,178.5861398060619,0,1.725,29.568687661069745,2781
58,54.83206786214947,157.69507486087704,0,1.725,22.04948068500278,2135
39,50.39660701706971,188.26163145350662,0,1.9,14.219281840456926,2600
28,115.59637199211564,162.09306212895757,0,1.2,43.99621853368833,2340
40,107.53486451579508,183.92286544198674,0,1.2,31.789071516489695,2165
18,106.64282197973218,185.90683952512666,0,1.725,30.85609004791873,3423
63,111.9096992851384,183.59598136365256,1,1.725,33.200252515779155,3567
54,99.0023990940473,178.1591058621658,0,1.725,31.191026669047872,2968
38,57.308289082365704,155.5843598843553,1,1.375,23.674759076495704,1773
43,77.93701316516061,169.41501969452682,0,1.55,27.154382847316235,2241
63,100.62046405252407,179.19357717450325,1,1.55,31.335846959101527,3137
53,69.62341225540646,170.49805183690154,1,1.2,23.95060356944802,1829
40,98.11844548953663,189.53919579651253,1,1.375,27.31194264527539,2812
18,51.714891378735665,167.35209101398462,1,1.725,18.465170862023765,2644
57,71.42961386157153,166.7413916983464,0,1.2,25.691618141936083,1750
32,88.43912353940209,165.63990772370633,0,1.375,32.23401993389402,2220
38,94.24628806543696,168.31123475843182,0,1.9,33.26886940226937,3206
64,90.39284651233376,177.29619857256748,0,1.375,28.756446274222014,2149
26,98.84293932514007,183.28061177090362,1,1.2,29.424737696037166,2347
26,50.42621237678873,181.5027167095514,1,1.55,15.307000232781542,2193
27,57.06588399842651,187.30871279925918,1,1.725,16.265244294257226,2832
43,110.82609765954015,190.43655981989698,0,1.9,30.559158179215846,3498
58,97.72240508631128,187.64316169373404,1,1.375,27.75419677444038,2749
52,57.90521498802079,155.75781613497418,0,1.2,23.86810719610588,1509
42,108.94521061790054,184.43671814207954,1,1.2,32.026786983234864,2730
43,66.95618524771969,163.33598294473327,1,1.725,25.097297652379343,2521
28,83.47819189366564,160.3171217083193,1,1.2,32.47979053270302,2212
55,60.16375590192622,180.53955139196543,1,1.2,18.458237197843776,1733
19,99.70770394951947,167.7897278163078,1,1.725,35.41587502334987,3596
24,96.67980947099875,157.28468653481772,0,1.9,39.08075125028641,3213
35,64.77787298162953,160.50518937593446,1,1.55,25.144819757495522,2386
44,110.43805367999013,155.03717667479845,0,1.55,45.94592953443519,2776
51,78.09142169537985,191.1289450937883,0,1.375,21.377179497171444,2123
44,70.47605637495192,155.98471935364955,0,1.9,28.965263423142282,2652
34,60.663071262517484,163.37823078038045,0,1.375,22.726681023084605,1840
60,68.63176087608763,171.6505112275163,0,1.55,23.293510201947793,2064
61,51.54188448566719,169.26285303803277,0,1.725,17.990240924166596,1979
41,90.82802447192809,191.46903507651103,0,1.2,24.7755195785903,2002
42,108.95615224407635,156.6115578293817,0,1.55,44.42261688496667,2773
24,88.42863146091493,175.48858830708207,1,1.9,28.714095674581785,3816
23,65.3491773346713,182.21917850097495,1,1.55,19.68121728008042,2544
